comment_id,video_id,date,body,rating
UgxZOR-RclxT6yjDdDh4AaABAg,c7nRTF2SowQ,2021-01-05T21:49:17Z,"Good trailer, bad game. My opinion.",1
UgzQZWrlCvfIz5IU37R4AaABAg,c7nRTF2SowQ,2021-01-09T23:17:13Z,When seven nation army hit like mmmm nice delicious goosebumps and nice fealing,1
UgwosEYFf019TGHA6HZ4AaABAg,c7nRTF2SowQ,2021-01-08T00:59:43Z,"Battlefield 1 is = good and real trailer, GOOD game, has memes and is doubt to spanish
Practicly perfect",1
UgxfCoE6Yknwg1WyR714AaABAg,c7nRTF2SowQ,2021-01-02T02:36:23Z,"This is the best trailer ever made, even after almost 5 years",1
Ugw-9WcYvrXMNz1m19R4AaABAg,c7nRTF2SowQ,2021-01-02T20:24:23Z,The only good BF games deserved a trailer this good.,1
UgxeAdu3JOvfsIuY34x4AaABAg,c7nRTF2SowQ,2020-12-30T09:15:48Z,BETTER THAN BFV AND WILL BEST THAN ANOTHERS,1
Ugz-szFkGM9242xpwp94AaABAg,c7nRTF2SowQ,2020-12-27T17:54:15Z,Only good ea game,1
Ugw8QoO_r0BaDv5rawJ4AaABAg,c7nRTF2SowQ,2020-12-28T13:49:54Z,The best from battlefield series. The multiplayer mode is awesome,1
UgzhrAKmvwSWnZarsVp4AaABAg,c7nRTF2SowQ,2020-12-30T11:33:29Z,This game was a huge banger,1
UgyrMAFunBJqV-8T1NR4AaABAg,c7nRTF2SowQ,2020-12-20T17:53:50Z,"This was released on my birthday, best birthday present ever.",1
UgxwMOqKb-0vxwkWrmN4AaABAg,c7nRTF2SowQ,2020-12-21T04:09:11Z,"I keep coming back, I just love it so much",1
UgzQXPo2GvruwxVWkVl4AaABAg,c7nRTF2SowQ,2020-12-26T16:17:35Z,I Am almost certain that this song makes every trailer better,1
UgwDIX7MVOFBA1HcrJR4AaABAg,c7nRTF2SowQ,2020-12-24T22:16:59Z,best game trailer ever.,1
UgwyOyvXJxgcUI7DmcV4AaABAg,c7nRTF2SowQ,2020-12-25T12:31:15Z,I love all battlefield games.,1
UgyoamBpoRhcy-3Is4N4AaABAg,c7nRTF2SowQ,2020-12-25T00:19:10Z,When battlefield was better than cod,1
UgzrkDb-nzZCXw3isIp4AaABAg,c7nRTF2SowQ,2020-12-21T08:29:17Z,Best trailer watching 4 years later still best,1
Ugw0o8IQGlHhWc-vldl4AaABAg,c7nRTF2SowQ,2020-12-25T17:31:53Z,Still my favorite battlefield,1
UgwsmqQ-LTaNUob2xwB4AaABAg,c7nRTF2SowQ,2020-12-24T20:51:56Z,this will forever be my favourite trailer ever,1
UgxmP1hdXlcgFJMWK594AaABAg,c7nRTF2SowQ,2020-12-20T19:41:24Z,the best trailers ever,1
UgwRmYHNXk3SqjsXnC94AaABAg,c7nRTF2SowQ,2020-12-23T16:34:00Z,This game is 5x better than battlefield 5,1
UgyDCRkeZsWF2Z4q7Kx4AaABAg,c7nRTF2SowQ,2020-12-19T01:04:23Z,"Sucks the game died ww1 was my fav war time period, this game hit the spot so well",1
UgylAUJNTe5QEL3dqB94AaABAg,c7nRTF2SowQ,2020-12-21T21:16:35Z,This is better than ASMR,1
UgxZRHTvSU60JNidoOp4AaABAg,c7nRTF2SowQ,2020-12-11T21:41:54Z,If only this game was made for the next gen consoles man. It would have been the best looking game EVER.,1
UgxJuwK6scvkSLsLvNR4AaABAg,c7nRTF2SowQ,2020-12-16T17:33:07Z,I still get uncontrollable chills while watching this... damn,1
Ugy0BHKTvif2BV7qFP14AaABAg,c7nRTF2SowQ,2020-12-14T05:20:32Z,Battlefield 1 has the best graphics,1
Ugx74h8oX95_TBYS4XB4AaABAg,c7nRTF2SowQ,2020-12-12T01:33:36Z,"This game has something most games now never have, passion and originality",1
UgzesG8Ri9Jg3aIWX7h4AaABAg,c7nRTF2SowQ,2020-12-16T06:16:31Z,nearly 2021 but still the best trailer,1
Ugyc0ABJy-bw92CLkuZ4AaABAg,c7nRTF2SowQ,2020-12-11T21:37:30Z,Still gives me goosebumps.,1
UgzxqVeOv244xeeKcv14AaABAg,c7nRTF2SowQ,2020-12-17T05:46:55Z,Best trailer of all time!!!,1
UgwB9zdUsC5DoZ06zAZ4AaABAg,c7nRTF2SowQ,2020-12-12T20:22:50Z,and here i am for my monthly watch of this amazing piece of art,1
UgxLZoEruLVF-2WNVex4AaABAg,c7nRTF2SowQ,2020-12-13T05:49:53Z,Still the best chillz...,1
UgxsoYm3prJCXSYmWkZ4AaABAg,c7nRTF2SowQ,2020-12-17T04:57:42Z,Best trailer ever.,1
Ugzb8V3gHhWC4_Br1xt4AaABAg,c7nRTF2SowQ,2020-12-13T10:59:22Z,"this is a real battlefield trailer, not that trash BFV """"""""""trailer""""""""",1
Ugy8jWQ4cAlgoZr37fF4AaABAg,c7nRTF2SowQ,2020-12-15T05:02:31Z,One of the best games ever,1
UgzeP_t_KiHinEP6QX14AaABAg,c7nRTF2SowQ,2020-12-14T02:58:02Z,God I miss this game,1
UgyzgyDR0q33igN42fF4AaABAg,c7nRTF2SowQ,2020-12-15T01:03:50Z,We all agree that this is the best trailer in the history of video games,1
UgzlBkrCjXNs4fo5QqN4AaABAg,c7nRTF2SowQ,2020-12-15T21:14:47Z,This is still the best trailer for a game ever made in my opinion. And I don't play Battlefield.,1
UgydpgpKQmadCN2O1V94AaABAg,c7nRTF2SowQ,2020-12-05T13:15:46Z,The best game I have ever played and ever will play,1
UgwZQ-xZCbY5sNzDOBV4AaABAg,c7nRTF2SowQ,2020-12-08T08:06:49Z,"A 4 year old game, still looks realistic as hell.",1
UgxDhWwlELQ2nheFGNZ4AaABAg,c7nRTF2SowQ,2020-12-08T14:46:07Z,Every time I watch this: Goosebumps,1
UgxaQMdjgyOGtaJnJSx4AaABAg,c7nRTF2SowQ,2020-12-06T13:35:21Z,Best trailer in game history,1
Ugz_R9EvvXOrJmSicd94AaABAg,c7nRTF2SowQ,2020-12-06T05:40:45Z,"Every time I play operations, I feel like I’m in this trailer. The atmosphere of this game is amazing.",1
UgwSTYpKice5iy9EQFl4AaABAg,c7nRTF2SowQ,2020-11-27T19:25:52Z,God this is still amazing,1
UgwEsUtSx3wdlcKaobt4AaABAg,c7nRTF2SowQ,2020-12-02T04:09:26Z,Everything about this game is so good in my opinion. I still play this after 4 years,1
Ugw01PCBEIdDxLJnnfp4AaABAg,c7nRTF2SowQ,2020-11-29T18:07:18Z,you know you did something phenomenal when your trailer has 2.3 million likes,1
UgzuOQoVtjD2qjNv32t4AaABAg,c7nRTF2SowQ,2020-12-03T08:06:47Z,"Ah, better",1
UgyBpQE895bLVfe7HA54AaABAg,c7nRTF2SowQ,2020-11-25T18:02:21Z,,1
UgyIa5v8_55F0w29rn94AaABAg,c7nRTF2SowQ,2020-12-03T23:54:52Z,Still one of the best trailers in battlefield history,1
Ugwls_Q1aMMZpx271s14AaABAg,c7nRTF2SowQ,2020-11-28T19:32:28Z,This is even better then the battlefield v trailer,1
Ugyu7oT5lHCTLe6DY6h4AaABAg,c7nRTF2SowQ,2020-11-28T07:27:19Z,"Everything about this game was amazing, and this trailer made it sooo hype. I had so much fun on this game. Hopefully their next title is good.",1
UgzE0ffEJ8rvq-jfrqd4AaABAg,c7nRTF2SowQ,2020-11-25T03:40:55Z,"mission successful, game is awesome",1
UgzIuVHs6AEub0FZsft4AaABAg,c7nRTF2SowQ,2020-11-23T12:41:24Z,They made the Best meme,1
UgzDi_JTknwrZxuGSlB4AaABAg,c7nRTF2SowQ,2020-11-20T20:23:24Z,Wow this is so awesome I'm rewatching it how many years later,1
UgxNXkj-BT1hMSE4jql4AaABAg,c7nRTF2SowQ,2020-11-24T05:02:55Z,Battlefield 1 is a masterpiece and the fact that it's 4 years old is just baffling because it looks so good and it actually feels like you are in war.,1
UgyQSp-vBXc3Tc8mLHN4AaABAg,c7nRTF2SowQ,2020-11-23T13:50:12Z,7 nation army was the best song they could've chose,1
Ugyukky4y8vc4O6R39R4AaABAg,c7nRTF2SowQ,2020-11-22T23:00:35Z,"I was so hyped for this game to drop and when it did I was not disappointed with how it was/is, such an amazing game and such an amazing in game trailer for it.",1
UgwTuDMZrw7lwJGzyOB4AaABAg,c7nRTF2SowQ,2020-11-22T02:04:37Z,This game is still one of my favorites to play,1
UgzWv4dliv4yHcxrTNN4AaABAg,c7nRTF2SowQ,2020-11-17T14:20:47Z,What a masterpiece,1
UgyuREjBaf3ieB0y4z94AaABAg,c7nRTF2SowQ,2020-11-19T05:41:19Z,Still the greatest battlefield ever.,1
UgzQyIkxoQ1pLnDtCgd4AaABAg,c7nRTF2SowQ,2020-11-15T16:21:56Z,Its been four years and I still get chills watching this,1
UgyEcHpxQh0EQh-NPyh4AaABAg,c7nRTF2SowQ,2020-11-14T18:06:30Z,I miss those days ,1
UgxHQXgcJj4b7625wmt4AaABAg,c7nRTF2SowQ,2020-11-18T16:58:02Z,I can't stop rewatching this trailer after 4 years. So amazing!,1
UgxecS4uxkFzQtgMHyR4AaABAg,c7nRTF2SowQ,2020-11-18T17:16:11Z,This is my favorite battlefield game and it is sad to see that there are barely any severs anymore,1
UgzYdAP8hF1ijDv4Vtx4AaABAg,c7nRTF2SowQ,2020-11-14T12:29:39Z,The best battlefield,1
Ugzchp126iU4ebGHUWt4AaABAg,c7nRTF2SowQ,2020-11-15T18:19:14Z,This Trailer still gives me goosebumps.,1
Ugxwus7lO2CLPE4ns4x4AaABAg,c7nRTF2SowQ,2020-11-15T12:54:01Z,Yo just the music in the background makes this a whole lot better,1
UgywZb2m76pvs_Jef1V4AaABAg,c7nRTF2SowQ,2020-11-16T16:21:40Z,Easily one of the best FPS games ever made,1
UgwutUR0qLEO0yddUoZ4AaABAg,c7nRTF2SowQ,2020-11-15T06:18:54Z,THIS IS THE BEST TRAILER EVER,1
UgzVlBoXFirGJDHSPsZ4AaABAg,c7nRTF2SowQ,2020-11-19T01:31:36Z,dice this game is perfect please make next game as good as this title,1
UgyRk-ok2Tx_hp7leIp4AaABAg,c7nRTF2SowQ,2020-11-15T05:57:41Z,one of the best trailers u will see,1
UgyTI4qzCrpMy-xr02R4AaABAg,c7nRTF2SowQ,2020-11-14T23:49:15Z,Four years later and it’s still an amazing game,1
Ugzj_Y_m3S46JtAb5cd4AaABAg,c7nRTF2SowQ,2020-11-13T21:36:59Z,"This trailer brings back such good memories! I wish it was still the latest in the series, bf V sucks.",1
Ugxnx8fwEzFxzEc51sh4AaABAg,c7nRTF2SowQ,2020-11-17T06:18:34Z,Goosebumps guaranteed no matter how old it is,1
Ugx4aItDJBpAlzbt8hl4AaABAg,c7nRTF2SowQ,2020-11-15T19:40:28Z,"The best part about this trailer, is that the best scenes from it are from the multiplayer, and it feels like your playing this trailer.",1
UgyaeJreIJGeqmS77QJ4AaABAg,c7nRTF2SowQ,2020-11-14T07:11:23Z,Why is this better than bfv 5 trailer,1
Ugw2fwh9eYxDxlyRPbR4AaABAg,c7nRTF2SowQ,2020-11-09T10:46:35Z,Best reveal trailer I ever saw.,1
UgzUm9eVVpLF6YrC8Jl4AaABAg,c7nRTF2SowQ,2020-11-09T13:05:43Z,Legendary song for legendary game,1
UgzWqfsTCteKBDl8JcN4AaABAg,c7nRTF2SowQ,2020-11-12T04:49:59Z,Still better than BF5,1
UgyaeJ8qQC-EoKCvAPN4AaABAg,c7nRTF2SowQ,2020-11-12T11:59:58Z,One of the greatest game trailers of all time,1
UgxMSC8oiQpUoAQDnqF4AaABAg,c7nRTF2SowQ,2020-11-10T02:02:15Z,A masterpiece.,1
Ugw_-0dvK3-peRnratl4AaABAg,c7nRTF2SowQ,2020-11-08T20:33:52Z,Everytime I come here I can't help myself but watch this at least 3-4 times in a row,1
UgyTyUkgL0XDt-NlKut4AaABAg,c7nRTF2SowQ,2020-11-12T21:27:34Z,those screaming behind the music is inspiring me,1
Ugz7HClPCxWB0jkSKap4AaABAg,c7nRTF2SowQ,2020-11-11T10:29:02Z,Man im in love with this game,1
UgygSVN7_Kbem-4izQh4AaABAg,c7nRTF2SowQ,2020-11-09T07:53:46Z,still one of the best trailers of all time,1
UgxzzrlvKsV-qpvxDwN4AaABAg,c7nRTF2SowQ,2020-11-11T21:57:05Z,Bro I forgot the whit stripes was in this trailer god such a good game and such a good song by them,1
Ugxh563dlcxJW-HrmHl4AaABAg,c7nRTF2SowQ,2020-11-06T12:10:28Z,They chose the best music ever,1
Ugzq4NdkM6QsQgd3rfF4AaABAg,c7nRTF2SowQ,2020-11-06T22:12:41Z,This trailer still gives me goosebumps 4 years later,1
Ugx83UL3kzJRNcbGkVB4AaABAg,c7nRTF2SowQ,2020-11-04T12:28:43Z,A classic arcade battlefield,1
UgybGtEgNlljkruy_Xd4AaABAg,c7nRTF2SowQ,2020-11-07T20:44:06Z,Best Match Based Multiplayer Game Ever. Best Game Trailer Ever.,1
UgwjqDQY3TKOoR6-vNN4AaABAg,c7nRTF2SowQ,2020-11-05T19:44:41Z,"This game was a masterpiece, then they made that first god damn patch.",1
Ugwd2V-_MzMn_5fHdKt4AaABAg,c7nRTF2SowQ,2020-11-03T17:44:34Z,This trailer was WAYY better than Battlefield fives trailer,1
UgwVq4CtDVUr_PQ2vAl4AaABAg,c7nRTF2SowQ,2020-11-06T23:40:19Z,still an amazing freaking trailer,1
UgyXsETJNwizEkXcwQp4AaABAg,c7nRTF2SowQ,2020-11-06T00:16:35Z,still one of the best games bf1 > bf5,1
UgxOH8Gha_GMcjVHXMd4AaABAg,c7nRTF2SowQ,2020-11-06T06:00:37Z,This is a good song too tho,1
Ugx_psTZv3pSKw6tfO14AaABAg,c7nRTF2SowQ,2020-11-05T10:51:15Z,This is still the best trailer I've ever  seen!,1
UgyXBisufJx2aBhhnbB4AaABAg,c7nRTF2SowQ,2020-11-05T06:29:38Z,"This is a goddamn masterpiece,my second favourite Battlefield,screw those who say ""Battlefield 1 is bad"".",1
UgynbM014wdguiMLUTJ4AaABAg,c7nRTF2SowQ,2020-10-31T09:28:21Z,Never gets old,1
Ugxc_pQW9HGc2xB4zg94AaABAg,c7nRTF2SowQ,2020-10-27T21:02:17Z,This Battlefield is one of kind,1
Ugx1fDemiI-DUHMyQOB4AaABAg,c7nRTF2SowQ,2020-10-29T17:05:56Z,This is not game this is legend,1
Ugx4oEgTqC5s43C9XHN4AaABAg,c7nRTF2SowQ,2020-11-02T09:16:07Z,"so ""seven nation army"" is actually in this trailer.


that's AWSOME!!!",1
UgwYipA9esf2X2uZqJZ4AaABAg,c7nRTF2SowQ,2020-10-29T18:24:28Z,Battlefield 1 was really a fun game with some flaws but we tried to compare it to BF4 and now we have BF5 I just wanna go back to BF1,1
UgxlpUZV_vY_4W90pWh4AaABAg,c7nRTF2SowQ,2020-10-31T07:06:00Z,"2016: ""wow what a cool trailer""
2020: ""wow what a cool trailer""",1
UgyNzAGsRS6R-ypwz7B4AaABAg,c7nRTF2SowQ,2020-11-03T06:55:05Z,Chief approves,1
UgyeNyGjp0SYtUMeabF4AaABAg,c7nRTF2SowQ,2020-10-28T03:37:10Z,I wish this game was still as played as it used to be. I loved this damn game,1
UgwP_rLI44sj-qvgEx14AaABAg,c7nRTF2SowQ,2020-10-31T18:16:12Z,Best trailer for the last good game of battlefields,1
Ugy5bz_v7I_MCk6LDgV4AaABAg,c7nRTF2SowQ,2020-10-30T00:56:22Z,This trailer is the biggest win in human history,1
Ugwinc6e4Y-5liCDM8R4AaABAg,c7nRTF2SowQ,2020-11-03T03:00:06Z,History!,1
UgwCBqsv8JzcLggswjF4AaABAg,c7nRTF2SowQ,2020-10-22T20:19:41Z,1 Of the Best Trailers Made In Video Game History,1
Ugwtm-HIWUchntMDMlV4AaABAg,c7nRTF2SowQ,2020-10-23T14:58:37Z,This trailer is my favorite eye bleach,1
UgyWPJhBBewQVVQ_fBx4AaABAg,c7nRTF2SowQ,2020-10-22T19:49:51Z,"Tbh, best battlefield I ever played, still fun as hell",1
UgzKH3Lz3IBOZOjxvfN4AaABAg,c7nRTF2SowQ,2020-10-26T21:26:51Z,2020 i still love this trailer and the game,1
UgwNiCnMsVOEVB7upUp4AaABAg,c7nRTF2SowQ,2020-10-17T23:57:18Z,crazy how 4 years old game look better than most games of nowadays.,1
UgwEjL5TCeRUlHTPz5N4AaABAg,c7nRTF2SowQ,2020-10-21T13:34:13Z,"Battlefield 1 the last good Battlefield game before the franchise died. As a long time BF fan this breaks my heart, how did it end like this?!",1
Ugw9NMJsc7p-KVNdLDV4AaABAg,c7nRTF2SowQ,2020-10-16T18:12:14Z,Without a doubt the best battlefield !,1
UgwKNBi7JQmq7nh1CX94AaABAg,c7nRTF2SowQ,2020-10-20T19:17:16Z,The. Best. Trailer. Ever.,1
UgyuOsjTmLu2MvZS-Yt4AaABAg,c7nRTF2SowQ,2020-10-21T18:22:18Z,Still the best trailer,1
UgwYKkSpGY22igrS73N4AaABAg,c7nRTF2SowQ,2020-10-21T15:10:50Z,HAPPY BIRTHDAY!! 4 YEARS TO THE GREAT GAME!,1
UgyWUkhfhdMzak2Sdgx4AaABAg,c7nRTF2SowQ,2020-10-22T11:49:46Z,happy 4th anniversary for this beauty,1
UgwFscOoe55tbbBnAdh4AaABAg,c7nRTF2SowQ,2020-10-21T01:53:40Z,I can’t believe how far this game has come. A lot people still play to this day.,1
Ugw6kXG17ibw_bEEL-F4AaABAg,c7nRTF2SowQ,2020-10-19T02:53:05Z,Yep I'm getting it,1
UgyTOrkaQxMx3SzsQZR4AaABAg,c7nRTF2SowQ,2020-10-21T09:21:06Z,why is this still good?,1
UgxkE00vgsDcC7Uk6Cx4AaABAg,c7nRTF2SowQ,2020-10-15T20:55:47Z,Im not sure I’ll ever be as excited for a game as this. This trailer BLEW MY MIND when it came out and still does today,1
UgxHsIoVQWgmnT_7ABd4AaABAg,c7nRTF2SowQ,2020-10-10T23:05:20Z,What a master piece,1
Ugx285ccnwLs_bRJE_54AaABAg,c7nRTF2SowQ,2020-10-14T19:42:18Z,This game was so much fun. So many things to do it never got old.,1
UgwAItn_jZ2Yyz1EjiZ4AaABAg,c7nRTF2SowQ,2020-10-13T02:23:13Z,Even 2020 will end .. and this game still the best ever <3 <3 <3,1
Ugx2e5V2x00zGVMM4n94AaABAg,c7nRTF2SowQ,2020-10-11T12:05:54Z,"I don't know why, but this scene/part 0:25 Gives me Extra Goosebumps.",1
Ugx4A3Y4tP6p0S9-bYN4AaABAg,c7nRTF2SowQ,2020-10-11T06:31:56Z,"this trailer not only left a good impression but it made ww1 look badass and epic
you really gotta hand it to them",1
UgzyVaPkPSBYtSq91zJ4AaABAg,c7nRTF2SowQ,2020-10-12T14:54:11Z,GREATEST GAME TRAILER EVER,1
UgyW9QJzhkb_K4-VZWx4AaABAg,c7nRTF2SowQ,2020-10-11T01:18:11Z,"Such a great game. Love it
Specially Sinai desert for conquest",1
UgxvarZ_1Y7dJqMEgXd4AaABAg,c7nRTF2SowQ,2020-10-15T10:30:13Z,This trailer still better than all games trailer even is 2020 years,1
Ugyn5NHGKhpu4cn4XNB4AaABAg,c7nRTF2SowQ,2020-10-16T13:57:44Z,Ugh this trailer still wreaks of badass.,1
UgyvWaQ86A56HvCkbJF4AaABAg,c7nRTF2SowQ,2020-10-16T08:53:14Z,It's weird that when I saw this trailer about 2 years ago I was laughing and now this game I love XD,1
UgxllIsH-jhz1NxFFwh4AaABAg,c7nRTF2SowQ,2020-10-12T02:08:36Z,"Came back to playing this game and man do I miss this game. I don't care what anyone says, this game is the best battlefield since 3. Yes I said it. This game is better then Battlefield 4.",1
UgzWP75NhmJcw-iORQF4AaABAg,c7nRTF2SowQ,2020-10-12T00:10:20Z,Who would dislike this masterpiese,1
UgxFGd3POG-4LZSy0_N4AaABAg,c7nRTF2SowQ,2020-10-14T18:49:46Z,I wanna play this so much ,1
UgwE6FG5si53yQ_kGYV4AaABAg,c7nRTF2SowQ,2020-10-07T16:22:33Z,Best music,1
UgwgdGWDOKO5fGDUMRl4AaABAg,c7nRTF2SowQ,2020-10-07T03:45:46Z,"Best trailer in gaming history. Thank you EA & Dice. 
We need a new battlefield to destroy those FPS games out there..",1
UgynQsU36897SN4psuF4AaABAg,c7nRTF2SowQ,2020-10-05T00:36:12Z,One of the best games I've ever played in the generation,1
Ugy01TugZyARlmnEoKx4AaABAg,c7nRTF2SowQ,2020-10-08T05:04:56Z,Ima tell my grandkids this game was the only one we had,1
Ugxt4-aV9w2ATBYieDp4AaABAg,c7nRTF2SowQ,2020-10-08T21:37:21Z,*Goosebumps*,1
UgxJHL7s8JACsMTbs4d4AaABAg,c7nRTF2SowQ,2020-10-06T17:13:55Z,my fav game,1
UgyU2UoU-iDE_vxo1Fd4AaABAg,c7nRTF2SowQ,2020-10-07T01:01:59Z,2020 and still one of the best trailers i've ever seen.,1
UgyxuPupwxjoQr0ELXh4AaABAg,c7nRTF2SowQ,2020-10-09T22:24:00Z,"Ah yes, my monthly dose of hype.",1
UgyPYHgx3U2Ey33sMK94AaABAg,c7nRTF2SowQ,2020-10-08T18:47:30Z,Badass wasn't enough.,1
UgwSZGIMmmoDmMFj5yF4AaABAg,c7nRTF2SowQ,2020-10-10T03:10:42Z,"In my honest opinion, one of THE BEST reveal trailers ever.",1
UgxBJdT_FtdfuZghIwV4AaABAg,c7nRTF2SowQ,2020-10-13T01:30:36Z,This trailer will always be the best,1
UgxzAHwH1iUTTxp0GUt4AaABAg,c7nRTF2SowQ,2020-10-11T21:10:01Z,"One of the best game i ever played, this trailer gives me nostalgia",1
Ugwn4GkJEr2nu9coLGR4AaABAg,c7nRTF2SowQ,2020-10-04T18:43:59Z,Cant stop watching this...,1
UgzUytN_KtAJsWnUW714AaABAg,c7nRTF2SowQ,2020-09-28T11:02:08Z,The best of the best,1
UgxG6F82eEqN05YJNY14AaABAg,c7nRTF2SowQ,2020-10-02T12:14:18Z,THE BEST GAME EVER,1
UgyJja2S1E34eWk6gIF4AaABAg,c7nRTF2SowQ,2020-09-27T09:04:19Z,When I first saw the trailer I cry its just a master piece,1
UgwLNH688BdIl_d9neF4AaABAg,c7nRTF2SowQ,2020-09-28T07:17:01Z,Literal goosebumps 4 years later,1
UgwXcOv_ZWWJJdF-6X14AaABAg,c7nRTF2SowQ,2020-10-02T17:46:31Z,Oh hello great to see u again after Battlefield 5,1
Ugxue7Z6Dbm1r8qB6_Z4AaABAg,c7nRTF2SowQ,2020-09-29T21:14:25Z,I love you battle field 1.,1
Ugx_NwAWcLMUVV3s3FV4AaABAg,c7nRTF2SowQ,2020-10-01T10:35:35Z,literally one of gamings best trailers,1
UgwxboG8bWU25Im68j94AaABAg,c7nRTF2SowQ,2020-09-29T20:35:21Z,Best battlefield ever period,1
Ugz9H0qIHEO4Ppbuel14AaABAg,c7nRTF2SowQ,2020-10-04T13:56:09Z,This game was unbelievable,1
UgwRT11aA2duyMSJskp4AaABAg,c7nRTF2SowQ,2020-09-27T10:00:50Z,"Still one of the best trailers for a game out there, no cap",1
Ugxfyh9JTXN7QBS0vHR4AaABAg,c7nRTF2SowQ,2020-10-03T19:53:01Z,And this is my favourite game trailer ever,1
UgwD6a56B03DK0Imfat4AaABAg,c7nRTF2SowQ,2020-09-22T00:15:52Z,The best modren game trailer ever ,1
Ugx7AjvtHHrBrnO0itF4AaABAg,c7nRTF2SowQ,2020-09-21T02:17:12Z,I miss 2016 man,1
UgwKWCd_p5ARkEvQ7yB4AaABAg,c7nRTF2SowQ,2020-09-24T06:42:09Z,Best battlefield imo,1
UgzVW3PsNRqGcQ251At4AaABAg,c7nRTF2SowQ,2020-09-20T16:05:58Z,You’d think this trailer is a little exaggerated but the game played exactly like it. One of the biggest wins in recent gaming.,1
UgzOGrQzQx8joiLc7vx4AaABAg,c7nRTF2SowQ,2020-09-19T15:30:04Z,Still hot,1
UgzthcFPEtNdwmjtqz94AaABAg,c7nRTF2SowQ,2020-09-21T23:39:08Z,damn when bf trailers where epic and sick,1
UgzfhW6ua9t-XDRA1I94AaABAg,c7nRTF2SowQ,2020-09-18T21:15:31Z,You know its a good game when u come back almost 5 years later to watch it on repeat,1
UgyrgXq_JHbVbNosrkl4AaABAg,c7nRTF2SowQ,2020-09-22T19:02:14Z,"0:44 that part is the best 
4 fokkin years after reveal and still badass!!!!!",1
UgyJLChIut4OSTSfA2t4AaABAg,c7nRTF2SowQ,2020-09-26T08:00:27Z,Still one of the best trailer in my opinion,1
UgwjNpPa9qfIffc-NtZ4AaABAg,c7nRTF2SowQ,2020-09-24T01:34:16Z,Best trailer ever prove me wrong,1
UgzR-HuZD8HAw7iOB654AaABAg,c7nRTF2SowQ,2020-09-19T05:00:11Z,Beautiful.,1
UgyjjBgTGdXYMtcshU94AaABAg,c7nRTF2SowQ,2020-09-26T22:55:24Z,the best multiplayer focused fps game in the world,1
UgycWFUm-0fQhiiD1x54AaABAg,c7nRTF2SowQ,2020-09-22T19:43:33Z,"Bf1 over mw 2019. I love both and played the hell out of them,but this trailer proves it",1
UgzixltaPvN8iCVgHtd4AaABAg,c7nRTF2SowQ,2020-09-20T18:24:56Z,I miss this game,1
UgzIK3U0oE-_XX93D5h4AaABAg,c7nRTF2SowQ,2020-09-26T12:21:42Z,This beautiful I have looked at this for 4 years now,1
UgzGnIgSrdFsdCoFSG94AaABAg,c7nRTF2SowQ,2020-09-18T16:37:42Z,Gives me chills still,1
UgzbFWEqIGwX3ux4g694AaABAg,c7nRTF2SowQ,2020-09-17T13:11:18Z,"This trailer, because I’ve never played or seen Battlefield before, gave me goosebumps...",1
UgyCZ7oYsLanCqgf6w94AaABAg,c7nRTF2SowQ,2020-09-18T13:26:29Z,"Don’t mind me, just coming back to watch this masterpiece, the apex of all trailers.",1
Ugyd-8ADz12RrNT-NTB4AaABAg,c7nRTF2SowQ,2020-09-17T12:27:49Z,Best trailer in history... but one of the worst Battlefield games I've played.,1
UgwB98u-Qnnj6CzCD4V4AaABAg,c7nRTF2SowQ,2020-09-18T13:14:32Z,"Hands down, best ever created trailer!",1
UgwuYOTDeD_wpar21B54AaABAg,c7nRTF2SowQ,2020-09-17T14:19:27Z,Best shooter game ever!!,1
UgwC232-qFmYOktjK_h4AaABAg,c7nRTF2SowQ,2020-09-17T23:17:24Z,I feel like this was the peak. A flipped cod and an adventurous battlefield title. Sad times ,1
UgwJBieVkeE0ip5mvUl4AaABAg,c7nRTF2SowQ,2020-09-16T12:36:05Z,still the best game trailer ever in my books.,1
UgwDRjqD8yVIH1hivXd4AaABAg,c7nRTF2SowQ,2020-09-17T17:31:21Z,i like the trailer i never play the game but the trailer is so epic nice job ,1
UgyyZHlx1cQ78PIG9794AaABAg,4NJlUribp3c,2021-02-02T20:00:08Z,this was one of the ogs like (Rolex),1
UgycQLaFVxgFmaRf7gl4AaABAg,c7nRTF2SowQ,2020-09-14T00:21:18Z,"this trailer gave me chills, ea can do right",1
UgyioYviIfUiPu1Ry8J4AaABAg,c7nRTF2SowQ,2020-09-14T00:41:08Z,"Epic Trailer 
Epic Game

Black Ops 3 Sucks",1
UgzhXwn8JHG_-K6hl6N4AaABAg,4NJlUribp3c,2021-02-02T15:09:01Z,This song never get bored,1
UgzrhnytGWBDaZH21Zl4AaABAg,c7nRTF2SowQ,2020-09-13T17:23:48Z,This trailer is soooo motherfuckin awesome.,1
Ugz1QAHeyXbewUxAV2Z4AaABAg,4NJlUribp3c,2021-02-02T18:06:06Z,2021 someone?? Very niceeee,1
UgyT8emMDguH5YBiFp54AaABAg,4NJlUribp3c,2021-02-02T19:38:25Z,Ii love youuuuu musica,1
UgziwwQ9dzv6Q10DjbN4AaABAg,c7nRTF2SowQ,2020-09-15T20:52:57Z,Best battlefiel in term of campaign multiplayer is definetly in the top 3 nothing beats 3 tho,1
UgzBc1Cq50bWxqcG8rd4AaABAg,4NJlUribp3c,2021-02-02T09:57:47Z,who came here for relief,1
